domainName,threatLevel,date,isMalconf
ecsiewqugggecwey.xyz,0,2025-10-26T21:00:33.650Z,FALSE
goacseeyieegmscq.xyz,0,2025-10-26T21:00:33.650Z,FALSE
uiswcmauakeuqqye.xyz,0,2025-10-26T21:00:33.650Z,FALSE
isiwgsmmmcuswwek.xyz,0,2025-10-26T21:00:33.650Z,FALSE
ucqsoecokyeqggig.xyz,0,2025-10-26T21:00:33.650Z,FALSE
smeiyemuogggeeoc.xyz,0,2025-10-26T21:00:33.650Z,FALSE
ecgmuoawcuioewue.xyz,0,2025-10-26T21:00:33.650Z,FALSE
qoaeyoqquskyykok.xyz,0,2025-10-26T21:00:33.650Z,FALSE
oqwmswasskeaaaye.xyz,0,2025-10-26T21:00:33.650Z,FALSE
wucakciwogequica.xyz,0,2025-10-26T21:00:33.650Z,FALSE
yqiccuouciewyagm.xyz,0,2025-10-26T21:00:33.650Z,FALSE
cmscwyoemoqeayyc.xyz,0,2025-10-26T21:00:33.650Z,FALSE
kowgiuwkkyeyqggk.xyz,0,2025-10-26T21:00:33.650Z,FALSE
kiumcyyysyuqaoic.xyz,0,2025-10-26T21:00:33.650Z,FALSE
acqaiwkiwwumakse.xyz,0,2025-10-26T21:00:33.650Z,FALSE
csuywmowqiqguice.xyz,0,2025-10-26T21:00:33.650Z,FALSE
wgokwweeussiwgam.xyz,0,2025-10-26T21:00:33.650Z,FALSE
ikusmmkwcseqmyow.xyz,0,2025-10-26T21:00:33.650Z,FALSE
yysaymwkeiqkguuu.xyz,0,2025-10-26T21:00:33.650Z,FALSE
sewwuekqgcesamcw.xyz,0,2025-10-26T21:00:33.650Z,FALSE
gggqmaiuqegwckwu.xyz,0,2025-10-26T21:00:33.650Z,FALSE
cgusgwyaikuuogki.xyz,0,2025-10-26T21:00:33.650Z,FALSE
okwuiecscyawowku.xyz,0,2025-10-26T21:00:33.650Z,FALSE
waugkwkmqiacgkka.xyz,0,2025-10-26T21:00:33.650Z,FALSE
syaqmoewoecykmoo.xyz,0,2025-10-26T21:00:33.650Z,FALSE
mmguqksuwwesasww.xyz,0,2025-10-26T21:00:33.650Z,FALSE
ggikwoagwwcqsegu.xyz,0,2025-10-26T21:00:33.650Z,FALSE
kcesgaymogwosmuk.xyz,0,2025-10-26T21:00:33.650Z,FALSE
uquuysgowiiaysmq.xyz,0,2025-10-26T21:00:33.650Z,FALSE
yeyakqocskkgygye.xyz,0,2025-10-26T21:00:33.650Z,FALSE
gaqcqagcqgmmewck.xyz,0,2025-10-26T21:00:33.650Z,FALSE
wmiwiyqsiiemiacq.xyz,0,2025-10-26T21:00:33.650Z,FALSE
mayueygegokqomki.xyz,0,2025-10-26T21:00:33.650Z,FALSE
kwkckgqissqsckcy.xyz,0,2025-10-26T21:00:33.650Z,FALSE
uammgkwygsgqaysg.xyz,0,2025-10-26T21:00:33.650Z,FALSE
yoymwmooyyaywikg.xyz,0,2025-10-26T21:00:33.650Z,FALSE
ammesgeskgyskuey.xyz,0,2025-10-26T21:00:33.650Z,FALSE
kukwwaemwwoicgcs.xyz,0,2025-10-26T21:00:33.650Z,FALSE
myeeemqescysemey.xyz,0,2025-10-26T21:00:33.650Z,FALSE
iqgwooyiqweqmwcw.xyz,0,2025-10-26T21:00:33.650Z,FALSE
ssaaccckwoesuqyo.xyz,0,2025-10-26T21:00:33.650Z,FALSE
yciaekgsqaugocyg.xyz,0,2025-10-26T21:00:33.650Z,FALSE
qyaowcoqcoemckom.xyz,0,2025-10-26T21:00:33.650Z,FALSE
yoicauuuqwmwyuwo.xyz,0,2025-10-26T21:00:33.650Z,FALSE
oioqyysokyimecuy.xyz,0,2025-10-26T21:00:33.650Z,FALSE
gmmwogmccmkksiqg.xyz,0,2025-10-26T21:00:33.650Z,FALSE
uuscwsiqcmakoosw.xyz,0,2025-10-26T21:00:33.650Z,FALSE
yomoaemcskqeaiua.xyz,0,2025-10-26T21:00:33.650Z,FALSE
eomwmmmeiiyygoua.xyz,0,2025-10-26T21:00:33.650Z,FALSE
