domainName,threatLevel,date,isMalconf
snhk-ltkg-3b95.daniela-rockinc-ca-s-account.workers.dev,2,2026-04-21T10:33:54.853Z,FALSE
xz3w-9xrm-dzrw.shalom-jimba-mandpls-com-s-account.workers.dev,2,2026-04-21T10:25:46.021Z,FALSE
dl1x-o87f-nmf7.julio-moisa-emitpa-biz-s-account.workers.dev,2,2026-04-21T10:18:58.320Z,FALSE
hvew-lt6v-p78i.ddurham-millers-is-com-s-account.workers.dev,2,2026-04-21T09:26:10.555Z,FALSE
store-sync-96y9.hmseo.workers.dev,2,2026-04-21T08:32:16.410Z,FALSE
8caj-s9pt-7euf.ineramoniya-outlook-com-s-account.workers.dev,2,2026-04-21T08:31:21.312Z,FALSE
iejy-8qbo-izql.ddurham-millers-is-com-s-account.workers.dev,2,2026-04-21T07:17:06.867Z,FALSE
form-cloud-t655.p-oejdzrsz.workers.dev,2,2026-04-21T07:03:42.511Z,FALSE
portal-access-m4ap.p-kp4ntpfc.workers.dev,2,2026-04-21T05:25:24.147Z,FALSE
iv5x-lysj-mm90.theoldhams-btconnect-com-s-account.workers.dev,2,2026-04-21T04:01:25.902Z,FALSE
2b86-t7et-4my9.bstrojek.workers.dev,2,2026-04-21T03:42:32.448Z,FALSE
bz86-60a5-4nlu.julio-moisa-emitpa-biz-s-account.workers.dev,2,2026-04-21T03:21:45.246Z,FALSE
vfu3-t56r-7au8.jodi-bhkenglneering-com-s-account.workers.dev,2,2026-04-21T02:54:45.626Z,FALSE
8v8q-voq5-cqua.jodi-bhkenglneering-com-s-account.workers.dev,2,2026-04-20T22:59:35.841Z,FALSE
rxpn-de0h-75ow.tracey-frailswilsonlaw-com-s-account.workers.dev,2,2026-04-20T22:15:14.649Z,FALSE
secure-cloud-wcsh.wang-7ad.workers.dev,2,2026-04-20T22:14:49.794Z,FALSE
chrji-fhav-oz04.p-qtlv10l7.workers.dev,2,2026-04-20T22:12:11.960Z,FALSE
data-base-g1jz.p-6ew3kja8.workers.dev,2,2026-04-20T21:55:13.313Z,FALSE
cier-nyhk-8kc2.rhen-kolin-dropons-com-s-account.workers.dev,2,2026-04-20T21:10:55.088Z,FALSE
wxps-0ipj-5aeo.ahedgepeth-quaiis-com-s-account.workers.dev,2,2026-04-20T20:42:55.636Z,FALSE
eply-9bq5-bee1.pur-dept-acfasa-com-s-account.workers.dev,2,2026-04-20T20:28:33.952Z,FALSE
beg6-yl1l-4oid.tesouraria-ts-tranmissions-com-s-account.workers.dev,2,2026-04-20T20:28:15.583Z,FALSE
o5lz-1oxd-aqvn.julio-moisa-emitpa-biz-s-account.workers.dev,2,2026-04-20T20:14:14.320Z,FALSE
97sa-kxue-d1ah.jason-roseandmoffatt-com-s-account.workers.dev,2,2026-04-20T19:53:43.049Z,FALSE
2nrh-oimb-1lsw.austin-bordersbrothers-com-s-account.workers.dev,2,2026-04-20T19:44:14.401Z,FALSE
uxff-al1v-js1p.dibafef289.workers.dev,2,2026-04-20T19:41:49.172Z,FALSE
i6yp-ldah-cmuq.amy-levy-decisioned-com-s-account.workers.dev,2,2026-04-20T19:00:29.531Z,FALSE
o2lc-pbc7-e4xy.tkupinski.workers.dev,2,2026-04-20T18:57:59.714Z,FALSE
wzsk-r1so-wg33.steve-keough-evapocdc-com-s-account.workers.dev,2,2026-04-20T18:46:15.155Z,FALSE
nw2a-v0n6-tfsl.chaupert-iowaretina-com-s-account.workers.dev,2,2026-04-20T18:44:20.443Z,FALSE
ruze-co42-7r7w.jim-pence-quantummga-com-s-account.workers.dev,2,2026-04-20T18:31:24.073Z,FALSE
link-sync-jnm0.p-hq0c9hry.workers.dev,2,2026-04-20T18:04:27.683Z,FALSE
eaf1-tii3-18wm.sweet-union-7ba8.workers.dev,2,2026-04-20T18:00:05.426Z,FALSE
page-sync-4pib.p-qtlv10l7.workers.dev,2,2026-04-20T17:48:07.506Z,FALSE
990w-ifo2-yn6s.alllprolifesafety.workers.dev,2,2026-04-20T17:02:31.781Z,FALSE
wgpx-oxfv-je7q.dibafef289.workers.dev,2,2026-04-20T16:35:59.367Z,FALSE
note-vault-ewa3.p-lvqyivvk.workers.dev,2,2026-04-20T16:17:18.197Z,FALSE
y5kh-e788-h0d2.tesouraria-ts-tranmissions-com-s-account.workers.dev,2,2026-04-20T15:49:07.709Z,FALSE
3x75-9wtf-j3m4.janny-myfloridamood-us-s-account.workers.dev,2,2026-04-20T15:28:50.023Z,FALSE
dxt9-dbh6-kjxt.janny-myfloridamood-us-s-account.workers.dev,2,2026-04-20T15:23:26.743Z,FALSE
d3e47ca9-61b9-985f-1eb1-sharepoint.wellslog9.workers.dev,2,2026-04-20T15:12:53.744Z,FALSE
